"aranya","plot6","Acacia auriculiformis","1","0","0","19.00","6","2"
"aranya","plot6","Acacia chundra","1","0","0","19.00","4","1"
"aranya","plot6","Acacia chundra","1","0","1","22.00","0.5","3"
"aranya","plot6","Acacia chundra","1","0","1","25.00","0.7","1"
"aranya","plot6","Acacia chundra","1","0","1","32.00","3","1"
"aranya","plot6","Acacia chundra","1","0","1","37.00","9","9"
"aranya","plot6","Acacia chundra","1","0","1","38.00","16","6"
"aranya","plot6","Acacia chundra","1","0","1","39.00","5","1"
"aranya","plot6","Acacia chundra","1","0","1","41.00","18","3"
"aranya","plot6","Acacia chundra","1","0","1","46.00","13","3"
"aranya","plot6","Acacia holosericea","1","0","0","5.00","0","1"
"aranya","plot6","Acacia holosericea","1","0","0","9.00","0.6","1"
"aranya","plot6","Acacia holosericea","1","1","1","10.00","3.8","1"
"aranya","plot6","Acacia holosericea","1","1","1","11.00","0.2","3"
"aranya","plot6","Albizia lebbeck","1","0","0","28.50","10.2","4"
"aranya","plot6","Peltophorum pterocarpum","1","0","0","31.54","13","1"
"aranya","plot7","Acacia holosericea","1","1","1","10.31","9.6","2"
"aranya","plot7","Acacia holosericea","1","1","1","10.00","6.2","1"
"aranya","plot7","Acacia mangium","1","1","1","9.00","3","1"
"aranya","plot7","Acacia mangium","1","1","1","21.63","3.2","12"
"aranya","plot7","Hardwickia binata","1","0","0","60.00","9.5","3"
"aranya","plot8","Acacia auriculiformis","1","0","1","34.00","3","3"
"aranya","plot8","Acacia holosericea","1","1","1","7.83","13.3","1"
"aranya","plot8","Acacia holosericea","1","1","0","7.62","28","3"
"aranya","plot8","Albizia lebbeck","1","0","0","25.00","9.7","1"
"aranya","plot8","Tectona grandis","1","0","0","21.21","10.3","2"
"aranya","plot9","Acacia auriculiformis","0","0","0","10.06","0","1"
"aranya","plot9","Acacia auriculiformis","1","0","0","11.00","3","1"
"aranya","plot9","Acacia auriculiformis","1","0","1","20.30","12","2"
"aranya","plot9","Acacia auriculiformis","1","0","1","18.22","12","1"
"aranya","plot9","Acacia auriculiformis","0","0","0","25.50","0","3"
"aranya","plot9","Acacia holosericea","1","1","1","9.49","3","2"
"aranya","plot9","Albizia lebbeck","1","0","1","45.65","15","1"
"aranya","plot9","Albizia lebbeck","1","0","0","30.37","18.8","2"
"aranya","plot9","Bridelia retusa","1","0","1","23.02","11.9","4"
"aranya","plot9","Bridelia retusa","1","0","1","29.97","22.6","3"
"aranya","plot9","Bridelia retusa","1","0","1","38.83","24.2","3"
"aranya","plot9","Dodonaea angustifolia","1","0","0","24.42","1","2"
"aranya","plot1","Acacia auriculiformis","1","0","1","18.84","20","0"
"aranya","plot1","Acacia auriculiformis","1","0","0","9.80","16.5","0"
"aranya","plot1","Acacia auriculiformis","1","0","0","9.00","9.6","0"
"aranya","plot1","Acacia auriculiformis","1","0","0","9.22","5.4","0"
"aranya","plot1","Acacia auriculiformis","1","0","0","13.00","12","0"
"aranya","plot1","Acacia auriculiformis","1","0","0","14.00","2","0"
"aranya","plot1","Acacia auriculiformis","1","0","1","17.00","12","0"
"aranya","plot1","Albizia lebbeck","1","0","0","10.00","2","0"
"aranya","plot1","Albizia lebbeck","1","0","0","14.00","2","0"
"aranya","plot1","Bridelia retusa","1","0","0","38.03","50","0"
"aranya","plot1","Cleistanthus collinus","1","0","1","27.02","46.5","0"
"aranya","plot1","Cochlospermum religiosa","0","0","0","35.00","0","0"
"aranya","plot1","Dodonaea angustifolia","1","1","1","9.85","12.6","0"
"aranya","plot1","Dodonaea angustifolia","1","0","0","13.93","12.6","0"
"aranya","plot1","Dodonaea angustifolia","1","0","0","15.03","11","0"
"aranya","plot1","Dodonaea angustifolia","1","0","0","10.00","3","0"
"aranya","plot1","Dodonaea angustifolia","1","0","1","13.60","5","0"
"aranya","plot1","Dolichandrone falcata","1","0","1","49.26","18","0"
"aranya","plot1","Ficus benghalensis","1","0","0","9.38","5","0"
"aranya","plot1","Gmelina arborea","1","0","0","15.03","14.2","0"
"aranya","plot1","Hardwickia binata","1","0","0","44.00","8.5","0"
"aranya","plot1","Manilkara hexandra","1","0","0","9.17","2","0"
"aranya","plot1","Manilkara hexandra","1","0","0","8.77","3","0"
"aranya","plot1","Manilkara hexandra","1","1","0","14.14","14","0"
"aranya","plot1","Manilkara hexandra","1","0","0","12.00","4","0"
"aranya","plot1","Morinda coreia","1","0","0","14.90","50","0"
"aranya","plot1","Morinda coreia","1","0","0","9.00","7","0"
"aranya","plot1","Syzgium cumini","1","0","0","33.67","26","0"
"aranya","plot1","Tectona grandis","1","0","0","19.52","20","0"
"aranya","plot1","Terminalia arjuna","1","0","0","42.17","16.5","0"
"aranya","plot1","Ziziphus oenoplia","1","0","1","8.60","5","0"
"aranya","plot10","Aegle marmelos","1","0","0","48.80","32.9","0"
"aranya","plot10","Albizia lebbeck","1","0","0","23.03","6.3","0"
"aranya","plot10","Atalantia monophylla","1","0","0","6.50","12","0"
"aranya","plot10","Atalantia monophylla","1","0","0","39.82","57.7","0"
"aranya","plot10","Azadirachta indica","1","0","0","14.50","5","0"
"aranya","plot10","Azadirachta indica","1","0","0","28.23","45","0"
"aranya","plot10","Barringtonia acutangala","1","0","0","35.71","20.8","0"
"aranya","plot10","Barringtonia acutangala","1","0","0","98.58","8.9","0"
"aranya","plot10","Butea monosperma","1","0","0","27.00","0.6","0"
"aranya","plot10","Cassia fistula","1","0","1","37.99","42.2","0"
"aranya","plot10","Cleistanthus collinus","1","1","0","28.65","9.8","0"
"aranya","plot10","Cochlospermum religiosa","1","0","0","35.48","1","0"
"aranya","plot10","Cochlospermum religiosa","1","0","0","60.30","0.1","0"
"aranya","plot10","Diospyros montana","1","0","0","13.86","14","0"
"aranya","plot10","Dodonaea angustifolia","1","0","1","8.60","8.1","0"
"aranya","plot10","Ficus benghalensis","1","0","0","330.00","1","0"
"aranya","plot10","Flacourtia indica","1","0","0","12.69","0.6","0"
"aranya","plot10","Flacourtia indica","1","0","0","21.00","5","0"
"aranya","plot10","Flacourtia indica","1","0","0","24.38","6","0"
"aranya","plot10","Ixora pavetta","1","1","0","38.54","19","0"
"aranya","plot10","Khaya senegalensis","1","0","0","11.50","15","0"
"aranya","plot10","Madhuca longifolia","1","0","0","43.00","12","0"
"aranya","plot10","Manilkara hexandra","1","1","0","12.82","17.5","0"
"aranya","plot10","Manilkara hexandra","1","0","1","19.85","20.3","0"
"aranya","plot10","Manilkara hexandra","1","1","1","35.82","75.8","0"
"aranya","plot10","Memecylon umbellatum","1","0","0","11.76","19","0"
"aranya","plot10","Memecylon umbellatum","1","0","0","16.03","12","0"
"aranya","plot10","Memecylon umbellatum","1","0","0","43.37","20.8","0"
"aranya","plot10","Memecylon umbellatum","1","0","0","101.86","7.7","0"
"aranya","plot10","Morinda coreia","1","0","0","10.00","1.1","0"
"aranya","plot10","Morinda coreia","1","0","0","11.00","11.4","0"
"aranya","plot10","Morinda coreia","1","0","0","44.00","16","0"
"aranya","plot10","Pterocarpus marsupium","1","0","0","57.00","24.7","0"
"aranya","plot10","Pterocarpus santalinus","1","0","0","34.00","21.5","0"
"aranya","plot10","Pterocarpus santalinus","1","0","0","57.50","12.3","0"
"aranya","plot10","Pterocarpus santalinus","1","0","0","85.46","19.7","0"
"aranya","plot10","Pterospermum canescens","1","0","0","19.84","6.6","0"
"aranya","plot10","Pterospermum canescens","1","0","0","24.06","1","0"
"aranya","plot10","Syzgium cumini","1","0","0","66.55","60.7","0"
"aranya","plot10","Tectona grandis","1","0","0","45.14","14.3","0"
"aranya","plot10","Walsura trifoliata","1","0","0","7.21","1.5","0"
"aranya","plot10","Walsura trifoliata","1","0","0","11.63","2.2","0"
"aranya","plot10","Walsura trifoliata","1","0","0","17.10","4.2","0"
"aranya","plot10","Walsura trifoliata","1","0","0","22.41","0.2","0"
"aranya","plot10","Ziziphus oenoplia","1","0","1","44.72","45","0"
