"aranya","plot13","0","Pterocarpus santalinus","1","0","0","6.00","15.00","0.00","0.00","0.00","0.00","15.00","1","1","1","0","0","2","1"
"aranya","plot13","0","Pterocarpus santalinus","1","0","0","25.60","22.00","10.00","0.00","0.00","0.00","24.17","1","3","1","0","0","1","1"
"aranya","plot13","0","Pterocarpus santalinus","1","0","0","12.50","23.00","0.00","0.00","0.00","0.00","23.00","1","2","1","1","0","1","2"
"aranya","plot14","0","Acacia auriculiformis","1","0","0","41.00","8.50","3.00","0.00","0.00","0.00","9.01","1","2","1","0","0","1","1"
"aranya","plot14","0","Acacia auriculiformis","1","0","1","15.00","35.00","0.00","0.00","0.00","0.00","35.00","1","4","1","1","0","2","4"
"aranya","plot14","0","Acacia holosericea","1","1","1","0.90","6.00","0.00","0.00","0.00","0.00","6.00","1","1","1","0","0","2","2"
"aranya","plot14","0","Acacia holosericea","1","1","1","0.60","6.00","4.50","5.00","0.00","0.00","9.01","1","1","1","0","0","1","1"
"aranya","plot14","0","Acacia holosericea","1","1","1","2.40","7.00","8.00","5.00","4.00","0.00","12.41","1","2","1","0","0","1","1"
"aranya","plot14","0","Acacia holosericea","0","1","0","3.60","8.50","0.00","0.00","0.00","0.00","8.50","1","2","1","0","0","1","2"
"aranya","plot14","0","Acacia holosericea","1","1","1","3.60","9.50","9.00","0.00","0.00","0.00","13.09","1","1","1","0","0","2","1"
"aranya","plot14","0","Acacia holosericea","1","1","1","2.00","11.00","0.00","0.00","0.00","0.00","11.00","1","3","1","1","0","2","2"
"aranya","plot14","0","Cassia siamea","1","0","0","15.00","14.50","14.00","15.00","15.00","0.00","29.26","1","4","1","1","0","2","1"
"aranya","plot14","0","Ficus benghalensis","1","0","0","39.00","160.00","0.00","0.00","0.00","0.00","160.00","1","2","1","1","0","1","13"
"aranya","plot14","0","Hardwickia binata","1","0","0","30.10","53.00","0.00","0.00","0.00","0.00","53.00","1","4","1","1","0","1","1"
"aranya","plot14","0","Terminalia arjuna","1","0","0","2.00","16.00","8.00","0.00","0.00","0.00","17.89","1","1","1","0","0","1","2"
"aranya","plot15","0","Acacia auriculiformis","1","0","1","12.10","24.50","24.00","20.00","10.00","0.00","40.94","1","4","1","1","0","2","2"
"aranya","plot15","0","Acacia holosericea","1","1","1","1.00","6.00","8.00","3.50","0.00","0.00","10.59","1","3","1","0","0","2","1"
"aranya","plot15","0","Acacia holosericea","1","1","0","0.90","15.00","10.00","8.00","0.00","0.00","19.72","1","2","1","1","0","2","2"
"aranya","plot15","0","Acacia holosericea","1","1","0","3.00","16.00","14.50","0.00","0.00","0.00","21.59","1","2","1","1","0","1","1"
"aranya","plot15","0","Acacia holosericea","1","1","1","1.00","19.00","9.00","0.00","0.00","0.00","21.02","1","2","1","0","0","2","12"
"aranya","plot15","0","Hardwickia binata","1","0","0","0.90","58.00","0.00","0.00","0.00","0.00","58.00","1","3","1","0","0","1","3"
"aranya","plot2","0","Acacia mangium","1","1","1","9.30","17.00","0.00","0.00","0.00","0.00","17.00","1","2","1","0","0","2","1"
"aranya","plot2","0","Casuarina equisetifolia","1","1","1","17.40","32.00","24.00","0.00","0.00","0.00","40.00","1","3","1","0","0","2","3"
"aranya","plot2","0","Casuarina equisetifolia","1","0","0","25.00","46.00","0.00","0.00","0.00","0.00","46.00","1","4","1","1","0","1","4"
"aranya","plot2","0","Casuarina equisetifolia","1","0","0","15.00","81.00","0.00","0.00","0.00","0.00","81.00","1","2","1","0","0","1","1"
"aranya","plot2","0","Dodonaea angustifolia","1","0","0","6.00","7.00","0.00","0.00","0.00","0.00","7.00","1","2","1","1","0","1","1"
"aranya","plot3","0","Bridelia retusa","1","0","1","13.70","30.00","7.00","0.00","0.00","0.00","30.81","1","2","1","1","0","1","2"
"aranya","plot3","0","Casuarina equisetifolia","1","0","0","3.00","39.00","0.00","0.00","0.00","0.00","39.00","1","4","1","1","0","1","4"
"aranya","plot3","0","Casuarina equisetifolia","1","0","1","1.40","40.00","0.00","0.00","0.00","0.00","40.00","1","1","1","0","0","1","1"
"aranya","plot4","0","Acacia holosericea","1","0","1","2.00","8.00","2.00","3.00","0.00","0.00","8.77","1","1","1","0","0","2","2"
"aranya","plot4","0","Bridelia retusa","1","0","0","23.00","9.00","2.00","0.00","0.00","0.00","9.22","1","1","1","1","0","1","1"
"aranya","plot4","0","Bridelia retusa","1","0","0","6.00","13.00","0.00","0.00","0.00","0.00","13.00","1","1","1","0","0","1","1"
"aranya","plot4","0","Ficus benghalensis","1","0","0","20.80","105.00","0.00","0.00","0.00","0.00","105.00","1","4","1","1","0","1","4"
"aranya","plot4","0","Morinda coreia","0","0","0","3.00","30.00","0.00","0.00","0.00","0.00","30.00","1","3","0","0","0","1","1"
"aranya","plot5","0","Acacia chundra","1","0","0","8.20","15.00","0.00","0.00","0.00","0.00","15.00","1","3","1","1","1","1","1"
"aranya","plot5","0","Acacia chundra","1","0","1","12.00","24.50","0.00","0.00","0.00","0.00","24.50","1","2","1","1","0","1","3"
"aranya","plot5","0","Acacia holosericea","1","1","1","4.00","18.00","15.00","6.00","5.00","0.00","24.70","1","2","1","0","0","1","1"
"aranya","plot5","0","Acacia mangium","1","1","0","6.10","7.00","8.00","0.00","0.00","0.00","10.63","1","1","1","1","0","1","2"
"aranya","plot5","0","Acacia mangium","1","1","1","11.70","12.00","5.00","4.00","4.00","0.00","14.18","1","3","1","0","0","1","1"
"aranya","plot5","0","Acacia mangium","1","1","1","13.50","21.00","0.00","0.00","0.00","0.00","21.00","1","1","1","0","0","2","3"
"aranya","plot6","0","Acacia auriculiformis","1","0","0","6.00","19.00","0.00","0.00","0.00","0.00","19.00","1","3","1","1","0","2","2"
"aranya","plot6","0","Acacia chundra","1","0","0","4.00","19.00","0.00","0.00","0.00","0.00","19.00","1","3","1","1","1","0","1"
"aranya","plot6","0","Acacia chundra","1","0","1","0.50","22.00","0.00","0.00","0.00","0.00","22.00","1","3","1","1","0","1","3"
"aranya","plot6","0","Acacia chundra","1","0","1","0.70","25.00","0.00","0.00","0.00","0.00","25.00","1","1","1","1","0","1","1"
"aranya","plot6","0","Acacia chundra","1","0","1","3.00","32.00","0.00","0.00","0.00","0.00","32.00","1","1","1","0","0","1","1"
"aranya","plot6","0","Acacia chundra","1","0","1","9.00","37.00","0.00","0.00","0.00","0.00","37.00","1","3","1","1","0","2","9"
"aranya","plot6","0","Acacia chundra","1","0","1","16.00","38.00","0.00","0.00","0.00","0.00","38.00","1","3","0","0","0","2","6"
"aranya","plot6","0","Acacia chundra","1","0","1","5.00","39.00","0.00","0.00","0.00","0.00","39.00","1","4","1","1","1","1","1"
"aranya","plot6","0","Acacia chundra","1","0","1","18.00","41.00","0.00","0.00","0.00","0.00","41.00","1","4","1","1","1","1","3"
"aranya","plot6","0","Acacia chundra","1","0","1","13.00","46.00","0.00","0.00","0.00","0.00","46.00","1","4","1","1","0","1","3"
"aranya","plot6","0","Acacia holosericea","1","0","0","0.00","5.00","0.00","0.00","0.00","0.00","5.00","1","1","1","1","1","2","1"
"aranya","plot6","0","Acacia holosericea","1","0","0","0.60","9.00","0.00","0.00","0.00","0.00","9.00","1","3","1","1","1","2","1"
"aranya","plot6","0","Acacia holosericea","1","1","1","3.80","10.00","0.00","0.00","0.00","0.00","10.00","1","2","1","1","0","1","1"
"aranya","plot6","0","Acacia holosericea","1","1","1","0.20","11.00","0.00","0.00","0.00","0.00","11.00","1","1","0","0","0","2","3"
"aranya","plot6","0","Albizia lebbeck","1","0","0","10.20","28.50","0.00","0.00","0.00","0.00","28.50","1","4","1","1","1","1","4"
